name,real_amp_l1,real_amp_ssim,real_phase_mae_true_support,real_support_dice,real_support_iou,real_support_volume_ratio,threshold
val_diff_000004,0.0022752066142857075,0.9836602807044983,0.25665685534477234,0.9060479402542114,0.8282336592674255,1.1065704822540283,0.35
val_diff_000005,0.004129925277084112,0.9737898707389832,0.1956934928894043,0.9555128216743469,0.9148152470588684,0.9966239929199219,0.35
val_diff_000006,0.0030206767842173576,0.9825862646102905,0.10524355620145798,0.9546315670013428,0.9132010340690613,1.0290995836257935,0.35
val_diff_000007,0.00465095229446888,0.9698695540428162,0.19914238154888153,0.9124400019645691,0.8389789462089539,1.0231367349624634,0.35
val_diff_000008,0.0036016448866575956,0.9784780144691467,0.10789120942354202,0.9526360034942627,0.9095557928085327,1.0016847848892212,0.35
val_diff_000009,0.00481595890596509,0.9720315337181091,0.15312744677066803,0.9516456723213196,0.9077519178390503,1.0293320417404175,0.35
val_diff_000010,0.0021309610456228256,0.9878578782081604,0.16916044056415558,0.94998699426651,0.9047383069992065,1.028533697128296,0.35
val_diff_000011,0.0037336796522140503,0.9697853326797485,0.44717609882354736,0.9270102977752686,0.863950788974762,1.0412458181381226,0.35
val_diff_000012,0.0017022646497935057,0.9874299764633179,0.21386943757534027,0.9412110447883606,0.8889505863189697,1.002354383468628,0.35
val_diff_000013,0.0037765372544527054,0.9690697193145752,0.21786904335021973,0.8572107553482056,0.7501039505004883,1.1311392784118652,0.35
val_diff_000014,0.0017237297724932432,0.9892744421958923,0.11956118047237396,0.9636121392250061,0.9297794699668884,1.0384441614151,0.35
val_diff_000015,0.0023444299586117268,0.9851096868515015,0.22643256187438965,0.938202977180481,0.8835991621017456,1.0558586120605469,0.35
val_diff_000000,0.004155277274549007,0.9734089374542236,0.11559124290943146,0.9543071985244751,0.9126076102256775,1.0756858587265015,0.4
val_diff_000001,0.0060761552304029465,0.9614354372024536,0.14738869667053223,0.9659968018531799,0.9342300295829773,0.9955201148986816,0.4
val_diff_000002,0.003983329050242901,0.9690006375312805,0.32738280296325684,0.8806555867195129,0.786760151386261,1.0366714000701904,0.4
val_diff_000003,0.004473931156098843,0.9712944030761719,0.16152039170265198,0.9272940158843994,0.8644437789916992,1.0580198764801025,0.4
val_diff_000004,0.0022343045566231012,0.9836859703063965,0.25178438425064087,0.9082659482955933,0.8319479823112488,1.0911716222763062,0.4
val_diff_000005,0.004401791840791702,0.9698657989501953,0.18787506222724915,0.9416929483413696,0.8898106813430786,1.0526716709136963,0.4
val_diff_000006,0.0030126264318823814,0.9822952747344971,0.10122852772474289,0.954168975353241,0.9123548269271851,1.0264827013015747,0.4
val_diff_000007,0.004646782763302326,0.9692830443382263,0.1970624029636383,0.9106504917144775,0.8359580039978027,1.0,0.4
val_diff_000008,0.0035515259951353073,0.9786046147346497,0.1042318269610405,0.9543607234954834,0.9127055406570435,0.9912853837013245,0.4
val_diff_000009,0.0047690244391560555,0.9721196293830872,0.14653940498828888,0.9524717330932617,0.9092563390731812,1.0148805379867554,0.4
val_diff_000010,0.0021276099141687155,0.9873844981193542,0.15962810814380646,0.9485116600990295,0.9020658135414124,1.0327064990997314,0.4
val_diff_000011,0.003629476297646761,0.9703397154808044,0.43899887800216675,0.9311972260475159,0.8712526559829712,0.9997139573097229,0.4
val_diff_000012,0.0016202174592763186,0.9874297380447388,0.2120150476694107,0.9473041296005249,0.8998839259147644,1.0163227319717407,0.4
val_diff_000013,0.0036799581721425056,0.9693273901939392,0.2159569263458252,0.849349319934845,0.7381470203399658,1.1154049634933472,0.4
